id_orden,id_cliente,segmento_cliente,fecha_hora_llegada,tipo_servicio,bolsas_delicada,bolsas_color,bolsas_blanca,bolsas_total
O2025-019517,C088,gimnasio,2025-09-30 06:37:14,normal,0,0,1,1
O2025-019518,C009,hotel,2025-09-30 06:46:51,normal,0,1,3,4
O2025-019519,C029,hotel,2025-09-30 07:12:03,normal,0,1,6,7
O2025-019520,C096,gimnasio,2025-09-30 07:20:29,normal,0,2,2,4
O2025-019521,C019,hotel,2025-09-30 07:45:01,normal,0,2,7,9
O2025-019522,C010,hotel,2025-09-30 07:51:17,normal,0,0,10,10
O2025-019523,C068,gimnasio,2025-09-30 08:02:31,normal,0,0,4,4
O2025-019524,C015,hotel,2025-09-30 08:02:38,normal,0,0,2,2
O2025-019525,C014,hotel,2025-09-30 08:07:21,normal,0,0,2,2
O2025-019526,C019,hotel,2025-09-30 08:08:54,normal,0,0,4,4
O2025-019527,C077,gimnasio,2025-09-30 08:09:36,normal,0,2,1,3
O2025-019528,C025,hotel,2025-09-30 08:24:08,normal,0,4,10,14
O2025-019529,C009,hotel,2025-09-30 08:28:03,normal,0,0,10,10
O2025-019530,C103,gimnasio,2025-09-30 08:31:59,rápido,0,1,1,2
O2025-019531,C022,hotel,2025-09-30 08:37:06,normal,0,0,2,2
O2025-019532,C017,hotel,2025-09-30 08:49:42,normal,0,3,11,14
O2025-019533,C147,restaurante,2025-09-30 08:55:47,rápido,1,1,1,3
O2025-019534,C020,hotel,2025-09-30 08:56:45,normal,0,0,4,4
O2025-019535,C043,clínica,2025-09-30 08:58:07,normal,0,0,8,8
O2025-019536,C051,clínica,2025-09-30 08:59:33,normal,0,3,11,14
O2025-019537,C131,restaurante,2025-09-30 09:00:10,normal,0,0,2,2
O2025-019538,C065,clínica,2025-09-30 09:07:08,normal,0,0,9,9
O2025-019539,C148,restaurante,2025-09-30 09:16:59,normal,0,0,1,1
O2025-019540,C039,clínica,2025-09-30 09:38:32,normal,0,0,3,3
O2025-019541,C037,clínica,2025-09-30 09:39:29,normal,0,0,3,3
O2025-019542,C044,clínica,2025-09-30 09:41:07,normal,0,0,6,6
O2025-019543,C141,restaurante,2025-09-30 09:43:25,normal,0,0,2,2
O2025-019544,C012,hotel,2025-09-30 10:10:38,normal,0,0,11,11
O2025-019545,C031,clínica,2025-09-30 10:27:33,normal,1,0,7,8
O2025-019546,C032,clínica,2025-09-30 11:04:25,normal,0,1,10,11
O2025-019547,C052,clínica,2025-09-30 11:05:49,normal,0,0,7,7
O2025-019548,C067,gimnasio,2025-09-30 11:32:32,normal,0,4,4,8
O2025-019549,C079,gimnasio,2025-09-30 12:00:58,rápido,0,2,0,2
O2025-019550,C044,clínica,2025-09-30 12:02:44,normal,0,0,5,5
O2025-019551,C021,hotel,2025-09-30 12:04:56,normal,0,1,12,13
O2025-019552,C029,hotel,2025-09-30 12:27:25,normal,0,0,7,7
O2025-019553,C087,gimnasio,2025-09-30 12:33:36,normal,1,3,0,4
O2025-019554,C002,hotel,2025-09-30 12:49:45,normal,0,0,6,6
O2025-019555,C103,gimnasio,2025-09-30 12:56:09,normal,0,1,1,2
O2025-019556,C002,hotel,2025-09-30 13:23:10,normal,0,0,3,3
O2025-019557,C018,hotel,2025-09-30 14:04:24,normal,0,1,11,12
O2025-019558,C011,hotel,2025-09-30 14:09:23,normal,0,0,8,8
O2025-019559,C043,clínica,2025-09-30 14:12:33,normal,0,3,1,4
O2025-019560,C034,clínica,2025-09-30 14:31:23,normal,0,1,3,4
O2025-019561,C054,clínica,2025-09-30 14:39:23,rápido,0,0,2,2
O2025-019562,C039,clínica,2025-09-30 14:48:04,normal,0,1,1,2
O2025-019563,C040,clínica,2025-09-30 14:56:13,normal,0,0,5,5
O2025-019564,C044,clínica,2025-09-30 15:00:03,normal,0,0,5,5
O2025-019565,C041,clínica,2025-09-30 15:05:59,normal,0,3,6,9
O2025-019566,C148,restaurante,2025-09-30 15:14:13,normal,1,3,0,4
O2025-019567,C009,hotel,2025-09-30 15:14:47,normal,0,0,3,3
O2025-019568,C060,clínica,2025-09-30 15:14:55,normal,0,1,2,3
O2025-019569,C007,hotel,2025-09-30 15:20:01,normal,0,0,4,4
O2025-019570,C116,restaurante,2025-09-30 15:32:59,normal,0,1,0,1
O2025-019571,C128,restaurante,2025-09-30 15:48:31,rápido,0,0,1,1
O2025-019572,C090,gimnasio,2025-09-30 15:56:17,normal,0,1,1,2
O2025-019573,C041,clínica,2025-09-30 15:57:03,normal,0,0,7,7
O2025-019574,C159,restaurante,2025-09-30 16:25:27,normal,0,0,3,3
O2025-019575,C059,clínica,2025-09-30 16:39:03,normal,0,0,8,8
O2025-019576,C041,clínica,2025-09-30 17:03:50,normal,0,1,7,8
O2025-019577,C004,hotel,2025-09-30 17:14:05,normal,0,3,6,9
O2025-019578,C056,clínica,2025-09-30 17:49:23,normal,0,10,0,10
O2025-019579,C078,gimnasio,2025-09-30 17:50:51,normal,0,3,0,3
O2025-019580,C084,gimnasio,2025-09-30 17:54:22,normal,0,10,0,10
O2025-019581,C067,gimnasio,2025-09-30 18:02:26,normal,0,0,3,3
O2025-019582,C028,hotel,2025-09-30 18:19:46,normal,0,1,6,7
O2025-019583,C014,hotel,2025-09-30 18:31:47,normal,0,0,4,4
O2025-019584,C078,gimnasio,2025-09-30 18:46:55,normal,0,4,0,4
O2025-019585,C008,hotel,2025-09-30 19:00:51,normal,0,0,4,4
O2025-019586,C077,gimnasio,2025-09-30 19:22:50,normal,0,2,1,3
O2025-019587,C149,restaurante,2025-09-30 19:36:34,normal,0,1,1,2
O2025-019588,C068,gimnasio,2025-09-30 20:27:42,normal,0,0,4,4
O2025-019589,C141,restaurante,2025-09-30 21:01:34,normal,0,0,2,2
O2025-019590,C133,restaurante,2025-09-30 21:07:15,normal,0,0,1,1
O2025-019591,C067,gimnasio,2025-10-01 07:09:55,normal,0,2,3,5
O2025-019592,C018,hotel,2025-10-01 07:44:43,normal,0,1,3,4
O2025-019593,C001,hotel,2025-10-01 07:59:06,normal,0,0,8,8
O2025-019594,C113,restaurante,2025-10-01 08:15:47,normal,0,1,1,2
O2025-019595,C070,gimnasio,2025-10-01 08:18:05,normal,0,2,0,2
O2025-019596,C002,hotel,2025-10-01 08:19:26,normal,0,0,6,6
O2025-019597,C055,clínica,2025-10-01 08:27:19,normal,0,0,2,2
O2025-019598,C157,restaurante,2025-10-01 08:30:04,normal,0,1,1,2
O2025-019599,C144,restaurante,2025-10-01 08:35:46,normal,0,0,3,3
O2025-019600,C043,clínica,2025-10-01 08:43:23,normal,0,1,1,2
O2025-019601,C106,restaurante,2025-10-01 08:43:36,normal,0,1,1,2
O2025-019602,C012,hotel,2025-10-01 08:56:49,normal,0,0,8,8
O2025-019603,C021,hotel,2025-10-01 08:58:02,normal,1,0,6,7
O2025-019604,C002,hotel,2025-10-01 09:05:40,normal,0,0,4,4
O2025-019605,C046,clínica,2025-10-01 09:16:49,normal,0,1,1,2
O2025-019606,C012,hotel,2025-10-01 09:18:04,normal,0,0,8,8
O2025-019607,C016,hotel,2025-10-01 09:22:38,normal,1,0,8,9
O2025-019608,C012,hotel,2025-10-01 09:27:34,normal,0,1,4,5
O2025-019609,C049,clínica,2025-10-01 09:33:34,normal,1,1,2,4
O2025-019610,C060,clínica,2025-10-01 09:35:45,normal,0,1,2,3
O2025-019611,C147,restaurante,2025-10-01 09:40:50,normal,0,0,1,1
O2025-019612,C049,clínica,2025-10-01 09:48:16,normal,0,0,6,6
O2025-019613,C148,restaurante,2025-10-01 09:56:59,normal,0,0,2,2
O2025-019614,C001,hotel,2025-10-01 09:58:43,rápido,0,0,7,7
O2025-019615,C113,restaurante,2025-10-01 10:00:17,rápido,0,1,1,2
O2025-019616,C059,clínica,2025-10-01 10:15:44,normal,0,0,5,5
O2025-019617,C121,restaurante,2025-10-01 10:16:17,normal,0,3,4,7
O2025-019618,C110,restaurante,2025-10-01 10:33:05,rápido,0,0,1,1
O2025-019619,C099,gimnasio,2025-10-01 11:50:01,normal,0,7,0,7
O2025-019620,C052,clínica,2025-10-01 11:56:19,normal,0,0,5,5
O2025-019621,C098,gimnasio,2025-10-01 12:16:00,normal,0,5,2,7
O2025-019622,C095,gimnasio,2025-10-01 12:17:24,normal,0,1,0,1
O2025-019623,C061,clínica,2025-10-01 12:28:10,normal,0,2,3,5
O2025-019624,C066,gimnasio,2025-10-01 12:28:15,normal,1,2,1,4
O2025-019625,C023,hotel,2025-10-01 13:10:23,normal,0,2,8,10
O2025-019626,C095,gimnasio,2025-10-01 13:14:03,normal,0,1,0,1
O2025-019627,C114,restaurante,2025-10-01 13:29:57,rápido,0,1,0,1
O2025-019628,C159,restaurante,2025-10-01 13:52:42,normal,0,1,1,2
O2025-019629,C018,hotel,2025-10-01 13:56:35,normal,0,0,3,3
O2025-019630,C046,clínica,2025-10-01 14:18:10,normal,0,1,4,5
O2025-019631,C017,hotel,2025-10-01 14:18:26,normal,0,0,10,10
O2025-019632,C091,gimnasio,2025-10-01 14:26:10,normal,0,2,1,3
O2025-019633,C025,hotel,2025-10-01 14:30:38,normal,0,0,3,3
O2025-019634,C093,gimnasio,2025-10-01 14:33:58,normal,0,3,4,7
O2025-019635,C117,restaurante,2025-10-01 14:35:28,normal,0,1,1,2
O2025-019636,C002,hotel,2025-10-01 14:40:05,normal,0,0,2,2
O2025-019637,C050,clínica,2025-10-01 14:42:43,rápido,0,0,1,1
O2025-019638,C003,hotel,2025-10-01 14:51:17,normal,0,2,5,7
O2025-019639,C035,clínica,2025-10-01 14:53:17,normal,0,1,8,9
O2025-019640,C011,hotel,2025-10-01 14:59:31,normal,1,0,3,4
O2025-019641,C025,hotel,2025-10-01 14:59:32,normal,0,0,6,6
O2025-019642,C063,clínica,2025-10-01 15:00:47,rápido,0,0,2,2
O2025-019643,C059,clínica,2025-10-01 15:09:10,rápido,0,1,1,2
O2025-019644,C138,restaurante,2025-10-01 15:14:22,rápido,0,1,2,3
O2025-019645,C058,clínica,2025-10-01 15:14:36,normal,0,0,2,2
O2025-019646,C059,clínica,2025-10-01 15:18:49,normal,0,0,2,2
O2025-019647,C058,clínica,2025-10-01 15:29:04,normal,0,0,3,3
O2025-019648,C051,clínica,2025-10-01 15:29:40,normal,0,0,4,4
O2025-019649,C037,clínica,2025-10-01 15:58:01,normal,0,2,2,4
O2025-019650,C033,clínica,2025-10-01 15:58:30,normal,0,0,4,4
O2025-019651,C005,hotel,2025-10-01 16:12:46,normal,0,0,5,5
O2025-019652,C139,restaurante,2025-10-01 16:21:49,normal,1,1,1,3
O2025-019653,C130,restaurante,2025-10-01 16:51:41,normal,0,0,1,1
O2025-019654,C157,restaurante,2025-10-01 16:52:07,normal,0,0,2,2
O2025-019655,C148,restaurante,2025-10-01 16:58:51,normal,0,2,0,2
O2025-019656,C120,restaurante,2025-10-01 17:03:31,normal,0,0,1,1
O2025-019657,C018,hotel,2025-10-01 17:16:46,normal,0,0,4,4
O2025-019658,C013,hotel,2025-10-01 17:20:10,normal,0,0,4,4
O2025-019659,C016,hotel,2025-10-01 17:26:55,rápido,0,0,6,6
O2025-019660,C059,clínica,2025-10-01 17:36:09,normal,0,0,5,5
O2025-019661,C132,restaurante,2025-10-01 18:17:45,normal,0,1,0,1
O2025-019662,C047,clínica,2025-10-01 18:25:47,normal,0,0,7,7
O2025-019663,C035,clínica,2025-10-01 18:27:09,normal,0,1,2,3
O2025-019664,C099,gimnasio,2025-10-01 18:30:53,normal,0,1,1,2
O2025-019665,C091,gimnasio,2025-10-01 18:36:48,rápido,0,0,1,1
O2025-019666,C052,clínica,2025-10-01 18:45:05,normal,0,1,3,4
O2025-019667,C078,gimnasio,2025-10-01 18:53:09,normal,1,0,5,6
O2025-019668,C019,hotel,2025-10-01 18:53:55,rápido,0,0,3,3
O2025-019669,C083,gimnasio,2025-10-01 18:56:40,normal,0,2,1,3
O2025-019670,C028,hotel,2025-10-01 18:58:44,rápido,0,0,4,4
O2025-019671,C159,restaurante,2025-10-01 20:08:14,normal,0,0,2,2
O2025-019672,C156,restaurante,2025-10-01 20:16:50,normal,0,0,1,1
O2025-019673,C130,restaurante,2025-10-01 20:22:05,normal,0,0,3,3
O2025-019674,C150,restaurante,2025-10-01 21:11:34,normal,0,2,0,2
O2025-019675,C135,restaurante,2025-10-01 21:20:45,normal,0,1,2,3
O2025-019676,C151,restaurante,2025-10-01 21:32:15,normal,0,1,0,1
O2025-019677,C133,restaurante,2025-10-01 21:34:28,normal,0,1,1,2
O2025-019678,C018,hotel,2025-10-02 06:40:51,normal,0,1,7,8
O2025-019679,C103,gimnasio,2025-10-02 07:29:03,normal,0,1,1,2
O2025-019680,C019,hotel,2025-10-02 07:39:21,normal,0,0,5,5
O2025-019681,C101,gimnasio,2025-10-02 07:39:52,normal,0,3,1,4
O2025-019682,C154,restaurante,2025-10-02 07:51:12,normal,0,1,1,2
O2025-019683,C044,clínica,2025-10-02 07:55:12,normal,0,0,10,10
O2025-019684,C008,hotel,2025-10-02 07:56:36,normal,0,1,3,4
O2025-019685,C004,hotel,2025-10-02 08:03:22,normal,0,0,7,7
O2025-019686,C012,hotel,2025-10-02 08:09:48,normal,1,0,7,8
O2025-019687,C150,restaurante,2025-10-02 08:20:33,normal,1,2,0,3
O2025-019688,C145,restaurante,2025-10-02 08:27:33,normal,0,0,2,2
O2025-019689,C016,hotel,2025-10-02 08:29:24,normal,0,3,7,10
O2025-019690,C128,restaurante,2025-10-02 08:42:55,normal,0,2,1,3
O2025-019691,C113,restaurante,2025-10-02 08:44:56,rápido,0,0,1,1
O2025-019692,C022,hotel,2025-10-02 08:54:30,normal,0,0,7,7
O2025-019693,C043,clínica,2025-10-02 08:57:34,normal,0,1,2,3
O2025-019694,C100,gimnasio,2025-10-02 08:58:19,rápido,0,0,1,1
O2025-019695,C004,hotel,2025-10-02 09:01:00,normal,0,0,4,4
O2025-019696,C059,clínica,2025-10-02 09:03:35,normal,0,0,5,5
O2025-019697,C026,hotel,2025-10-02 09:03:38,normal,0,0,4,4
O2025-019698,C022,hotel,2025-10-02 09:17:06,normal,0,0,3,3
O2025-019699,C017,hotel,2025-10-02 09:28:35,normal,0,0,6,6
O2025-019700,C061,clínica,2025-10-02 09:30:10,normal,0,0,13,13
O2025-019701,C048,clínica,2025-10-02 09:38:16,normal,1,0,2,3
O2025-019702,C063,clínica,2025-10-02 09:39:56,normal,0,0,5,5
O2025-019703,C120,restaurante,2025-10-02 09:50:38,rápido,0,0,1,1
O2025-019704,C019,hotel,2025-10-02 09:55:50,normal,0,1,3,4
O2025-019705,C030,hotel,2025-10-02 09:56:24,rápido,0,1,2,3
O2025-019706,C052,clínica,2025-10-02 10:14:06,rápido,0,0,4,4
O2025-019707,C057,clínica,2025-10-02 10:24:28,normal,0,0,3,3
O2025-019708,C026,hotel,2025-10-02 10:34:10,normal,0,0,2,2
O2025-019709,C019,hotel,2025-10-02 10:48:05,normal,0,0,4,4
O2025-019710,C038,clínica,2025-10-02 10:59:39,normal,0,0,3,3
O2025-019711,C070,gimnasio,2025-10-02 11:28:11,normal,5,0,0,5
O2025-019712,C088,gimnasio,2025-10-02 12:38:24,rápido,0,1,0,1
O2025-019713,C100,gimnasio,2025-10-02 13:09:36,normal,1,1,2,4
O2025-019714,C101,gimnasio,2025-10-02 13:21:33,normal,1,2,0,3
O2025-019715,C101,gimnasio,2025-10-02 13:50:53,normal,0,2,0,2
O2025-019716,C021,hotel,2025-10-02 14:02:28,normal,0,2,6,8
O2025-019717,C014,hotel,2025-10-02 14:05:18,normal,0,0,5,5
O2025-019718,C047,clínica,2025-10-02 14:15:50,normal,0,0,8,8
O2025-019719,C100,gimnasio,2025-10-02 14:23:36,rápido,0,0,1,1
O2025-019720,C020,hotel,2025-10-02 14:28:16,normal,0,0,4,4
O2025-019721,C123,restaurante,2025-10-02 14:33:42,normal,0,0,3,3
O2025-019722,C017,hotel,2025-10-02 14:34:27,normal,0,2,9,11
O2025-019723,C059,clínica,2025-10-02 14:41:31,rápido,0,0,2,2
O2025-019724,C004,hotel,2025-10-02 14:42:40,normal,0,0,7,7
O2025-019725,C118,restaurante,2025-10-02 14:56:15,normal,0,5,0,5
O2025-019726,C062,clínica,2025-10-02 15:20:31,rápido,0,1,1,2
O2025-019727,C008,hotel,2025-10-02 15:22:17,normal,0,0,4,4
O2025-019728,C032,clínica,2025-10-02 15:30:47,normal,0,0,6,6
O2025-019729,C118,restaurante,2025-10-02 16:00:42,normal,0,4,7,11
O2025-019730,C017,hotel,2025-10-02 16:04:35,normal,0,0,7,7
O2025-019731,C125,restaurante,2025-10-02 16:08:21,normal,0,5,0,5
O2025-019732,C023,hotel,2025-10-02 16:10:52,normal,0,0,13,13
O2025-019733,C050,clínica,2025-10-02 16:16:06,normal,1,0,2,3
O2025-019734,C006,hotel,2025-10-02 16:21:20,normal,0,0,6,6
O2025-019735,C040,clínica,2025-10-02 16:31:28,normal,0,0,5,5
O2025-019736,C060,clínica,2025-10-02 16:35:58,normal,0,0,7,7
O2025-019737,C049,clínica,2025-10-02 16:54:03,normal,0,0,4,4
O2025-019738,C049,clínica,2025-10-02 16:57:12,normal,0,0,4,4
O2025-019739,C056,clínica,2025-10-02 16:58:51,normal,0,2,6,8
O2025-019740,C122,restaurante,2025-10-02 17:10:25,normal,0,0,6,6
O2025-019741,C075,gimnasio,2025-10-02 17:28:50,normal,0,5,0,5
O2025-019742,C010,hotel,2025-10-02 17:53:15,normal,0,0,4,4
O2025-019743,C015,hotel,2025-10-02 17:58:54,normal,0,0,6,6
O2025-019744,C007,hotel,2025-10-02 18:15:53,normal,0,0,11,11
O2025-019745,C067,gimnasio,2025-10-02 18:59:14,rápido,0,1,2,3
O2025-019746,C020,hotel,2025-10-02 19:15:17,normal,0,1,5,6
O2025-019747,C088,gimnasio,2025-10-02 19:19:51,normal,0,1,1,2
O2025-019748,C075,gimnasio,2025-10-02 19:53:11,normal,0,5,0,5
O2025-019749,C100,gimnasio,2025-10-02 20:07:10,normal,0,1,1,2
O2025-019750,C130,restaurante,2025-10-02 20:18:19,rápido,2,0,0,2
O2025-019751,C105,gimnasio,2025-10-02 20:19:32,normal,0,4,0,4
O2025-019752,C014,hotel,2025-10-02 20:26:41,rápido,0,1,3,4
O2025-019753,C114,restaurante,2025-10-02 20:40:53,rápido,0,2,0,2
O2025-019754,C138,restaurante,2025-10-02 20:46:40,normal,0,1,1,2
O2025-019755,C005,hotel,2025-10-03 06:31:41,normal,0,0,7,7
O2025-019756,C026,hotel,2025-10-03 07:18:29,normal,1,0,5,6
O2025-019757,C075,gimnasio,2025-10-03 07:27:46,normal,0,4,0,4
O2025-019758,C007,hotel,2025-10-03 07:42:57,normal,1,0,13,14
O2025-019759,C052,clínica,2025-10-03 07:44:16,normal,0,0,3,3
O2025-019760,C103,gimnasio,2025-10-03 07:52:28,normal,0,1,0,1
O2025-019761,C068,gimnasio,2025-10-03 08:01:25,normal,1,0,3,4
O2025-019762,C016,hotel,2025-10-03 08:01:36,normal,0,2,6,8
O2025-019763,C013,hotel,2025-10-03 08:02:56,normal,1,2,10,13
O2025-019764,C010,hotel,2025-10-03 08:03:49,normal,1,1,6,8
O2025-019765,C144,restaurante,2025-10-03 08:05:33,normal,0,2,7,9
O2025-019766,C069,gimnasio,2025-10-03 08:14:25,normal,0,3,0,3
O2025-019767,C100,gimnasio,2025-10-03 08:19:56,normal,0,5,4,9
O2025-019768,C090,gimnasio,2025-10-03 08:23:23,normal,0,5,4,9
O2025-019769,C019,hotel,2025-10-03 08:27:28,normal,0,1,5,6
O2025-019770,C149,restaurante,2025-10-03 08:31:04,normal,0,0,2,2
O2025-019771,C013,hotel,2025-10-03 08:31:47,normal,0,0,10,10
O2025-019772,C004,hotel,2025-10-03 08:33:46,normal,1,0,5,6
O2025-019773,C025,hotel,2025-10-03 08:34:57,normal,0,0,3,3
O2025-019774,C108,restaurante,2025-10-03 08:52:15,normal,0,3,0,3
O2025-019775,C011,hotel,2025-10-03 08:54:34,normal,0,0,4,4
O2025-019776,C024,hotel,2025-10-03 08:55:18,normal,0,0,5,5
O2025-019777,C056,clínica,2025-10-03 08:55:30,rápido,0,0,2,2
O2025-019778,C014,hotel,2025-10-03 08:58:35,normal,1,0,2,3
O2025-019779,C011,hotel,2025-10-03 09:02:09,normal,1,0,5,6
O2025-019780,C008,hotel,2025-10-03 09:03:48,normal,1,0,3,4
O2025-019781,C033,clínica,2025-10-03 09:04:21,normal,1,0,1,2
O2025-019782,C045,clínica,2025-10-03 09:30:12,normal,0,1,2,3
O2025-019783,C056,clínica,2025-10-03 09:33:07,normal,1,0,3,4
O2025-019784,C021,hotel,2025-10-03 09:36:31,rápido,0,1,1,2
O2025-019785,C021,hotel,2025-10-03 09:37:15,normal,0,2,14,16
O2025-019786,C046,clínica,2025-10-03 09:40:34,rápido,0,0,2,2
O2025-019787,C025,hotel,2025-10-03 09:40:56,normal,0,2,0,2
O2025-019788,C050,clínica,2025-10-03 09:44:53,rápido,0,0,2,2
O2025-019789,C046,clínica,2025-10-03 09:49:42,normal,0,0,2,2
O2025-019790,C110,restaurante,2025-10-03 09:50:44,normal,0,1,1,2
O2025-019791,C108,restaurante,2025-10-03 09:50:45,normal,0,1,2,3
O2025-019792,C108,restaurante,2025-10-03 09:51:48,normal,0,0,3,3
O2025-019793,C040,clínica,2025-10-03 09:55:15,normal,0,1,5,6
O2025-019794,C059,clínica,2025-10-03 10:07:04,normal,0,2,2,4
O2025-019795,C013,hotel,2025-10-03 10:14:38,normal,0,0,5,5
O2025-019796,C050,clínica,2025-10-03 10:37:58,normal,1,1,2,4
O2025-019797,C005,hotel,2025-10-03 10:59:16,normal,1,1,3,5
O2025-019798,C145,restaurante,2025-10-03 11:08:38,rápido,0,1,0,1
O2025-019799,C002,hotel,2025-10-03 13:30:58,normal,0,1,7,8
O2025-019800,C012,hotel,2025-10-03 13:44:56,normal,0,2,8,10
O2025-019801,C009,hotel,2025-10-03 13:45:28,normal,0,0,6,6
O2025-019802,C019,hotel,2025-10-03 14:11:31,normal,0,1,4,5
O2025-019803,C025,hotel,2025-10-03 14:27:06,normal,0,0,4,4
O2025-019804,C011,hotel,2025-10-03 14:29:16,normal,0,1,3,4
O2025-019805,C024,hotel,2025-10-03 14:32:36,normal,0,10,0,10
O2025-019806,C052,clínica,2025-10-03 14:51:52,normal,0,0,2,2
O2025-019807,C056,clínica,2025-10-03 15:08:50,rápido,0,1,1,2
O2025-019808,C022,hotel,2025-10-03 15:14:21,normal,0,0,3,3
O2025-019809,C002,hotel,2025-10-03 15:19:54,normal,0,0,3,3
O2025-019810,C012,hotel,2025-10-03 15:20:18,normal,0,0,7,7
O2025-019811,C130,restaurante,2025-10-03 15:29:26,rápido,1,2,1,4
O2025-019812,C098,gimnasio,2025-10-03 15:34:15,normal,0,4,0,4
O2025-019813,C056,clínica,2025-10-03 15:35:34,normal,0,0,10,10
O2025-019814,C062,clínica,2025-10-03 15:45:07,normal,0,0,2,2
O2025-019815,C049,clínica,2025-10-03 15:48:02,rápido,0,0,6,6
O2025-019816,C030,hotel,2025-10-03 15:49:51,normal,0,1,3,4
O2025-019817,C047,clínica,2025-10-03 15:55:59,normal,0,0,5,5
O2025-019818,C046,clínica,2025-10-03 16:04:57,rápido,0,1,1,2
O2025-019819,C008,hotel,2025-10-03 16:10:14,normal,1,0,4,5
O2025-019820,C012,hotel,2025-10-03 16:15:47,normal,0,1,7,8
O2025-019821,C064,clínica,2025-10-03 16:21:38,normal,0,4,3,7
O2025-019822,C148,restaurante,2025-10-03 16:22:42,normal,0,0,4,4
O2025-019823,C021,hotel,2025-10-03 16:40:01,normal,0,1,9,10
O2025-019824,C064,clínica,2025-10-03 16:46:48,normal,0,2,3,5
O2025-019825,C056,clínica,2025-10-03 16:55:06,normal,0,0,5,5
O2025-019826,C030,hotel,2025-10-03 16:58:03,normal,0,0,3,3
O2025-019827,C064,clínica,2025-10-03 17:09:59,rápido,0,1,4,5
O2025-019828,C020,hotel,2025-10-03 17:20:21,normal,0,1,4,5
O2025-019829,C059,clínica,2025-10-03 17:21:49,rápido,0,1,3,4
O2025-019830,C056,clínica,2025-10-03 17:29:13,normal,1,0,5,6
O2025-019831,C026,hotel,2025-10-03 17:54:41,normal,0,0,6,6
O2025-019832,C049,clínica,2025-10-03 18:04:13,normal,0,0,3,3
O2025-019833,C006,hotel,2025-10-03 18:07:02,normal,0,0,15,15
O2025-019834,C030,hotel,2025-10-03 18:30:16,normal,0,1,2,3
O2025-019835,C020,hotel,2025-10-03 18:46:27,normal,0,0,9,9
O2025-019836,C011,hotel,2025-10-03 18:47:05,normal,0,0,3,3
O2025-019837,C019,hotel,2025-10-03 19:39:24,normal,0,0,19,19
O2025-019838,C157,restaurante,2025-10-03 20:22:23,normal,1,1,3,5
O2025-019839,C121,restaurante,2025-10-04 06:44:07,normal,0,0,5,5
O2025-019840,C016,hotel,2025-10-04 07:03:32,normal,0,0,25,25
O2025-019841,C098,gimnasio,2025-10-04 07:04:53,normal,0,0,6,6
O2025-019842,C028,hotel,2025-10-04 07:11:05,normal,1,0,3,4
O2025-019843,C144,restaurante,2025-10-04 07:18:56,rápido,0,0,2,2
O2025-019844,C132,restaurante,2025-10-04 07:41:00,normal,0,0,1,1
O2025-019845,C070,gimnasio,2025-10-04 07:47:15,normal,3,0,4,7
O2025-019846,C084,gimnasio,2025-10-04 07:56:51,normal,1,0,2,3
O2025-019847,C106,restaurante,2025-10-04 08:04:10,normal,0,2,3,5
O2025-019848,C019,hotel,2025-10-04 08:17:16,normal,0,0,13,13
O2025-019849,C019,hotel,2025-10-04 08:23:35,normal,0,0,5,5
O2025-019850,C027,hotel,2025-10-04 08:35:24,rápido,1,0,3,4
O2025-019851,C076,gimnasio,2025-10-04 08:40:52,normal,0,1,1,2
O2025-019852,C117,restaurante,2025-10-04 08:46:36,normal,0,0,2,2
O2025-019853,C112,restaurante,2025-10-04 08:54:23,normal,0,1,0,1
O2025-019854,C022,hotel,2025-10-04 08:57:12,normal,1,0,5,6
O2025-019855,C044,clínica,2025-10-04 08:59:38,normal,0,0,5,5
O2025-019856,C015,hotel,2025-10-04 09:02:05,normal,0,0,3,3
O2025-019857,C144,restaurante,2025-10-04 09:14:06,normal,1,1,2,4
O2025-019858,C106,restaurante,2025-10-04 09:27:11,normal,0,5,4,9
O2025-019859,C001,hotel,2025-10-04 09:35:29,normal,1,0,7,8
O2025-019860,C143,restaurante,2025-10-04 10:10:42,normal,0,0,2,2
O2025-019861,C157,restaurante,2025-10-04 10:18:09,normal,0,0,2,2
O2025-019862,C138,restaurante,2025-10-04 10:35:05,normal,0,2,2,4
O2025-019863,C004,hotel,2025-10-04 12:19:48,normal,0,0,5,5
O2025-019864,C088,gimnasio,2025-10-04 12:21:19,normal,0,1,0,1
O2025-019865,C070,gimnasio,2025-10-04 13:28:56,normal,1,3,3,7
O2025-019866,C140,restaurante,2025-10-04 13:41:15,normal,0,1,1,2
O2025-019867,C014,hotel,2025-10-04 13:55:43,normal,0,1,2,3
O2025-019868,C012,hotel,2025-10-04 13:57:05,normal,0,1,6,7
O2025-019869,C015,hotel,2025-10-04 13:57:13,normal,0,0,4,4
O2025-019870,C012,hotel,2025-10-04 14:15:38,normal,0,0,3,3
O2025-019871,C145,restaurante,2025-10-04 14:29:50,rápido,0,0,2,2
O2025-019872,C001,hotel,2025-10-04 14:41:06,normal,0,2,9,11
O2025-019873,C024,hotel,2025-10-04 14:50:48,normal,0,0,4,4
O2025-019874,C114,restaurante,2025-10-04 15:21:59,normal,0,0,2,2
O2025-019875,C047,clínica,2025-10-04 15:34:06,normal,0,1,7,8
O2025-019876,C060,clínica,2025-10-04 15:59:55,normal,0,0,9,9
